position_id,client_id,fund_id,as_of,invested_eur,units,avg_cost,last_nav,market_value_eur,pnl_eur,n_txs,first_date,last_tx_date
C0041_IE00BFPM9N11_2026-01-01,C0041,IE00BFPM9N11,2026-01-01,13916.04,94.45230448,147.33404416772788,152.0563449742177,14362.072193620726,446.0321936207256,8,2023-10-25,2025-12-30
C0041_LU0996175948_2026-01-01,C0041,LU0996175948,2026-01-01,15329.5,123.73267903,123.89208833248682,110.93442911844026,13726.214111488254,-1603.2858885117457,14,2023-07-29,2025-12-21
C0042_IE00BD0NCN62_2026-01-01,C0042,IE00BD0NCN62,2026-01-01,1111.67,12.00461524,92.60355103226117,89.26728788062395,1071.6194445252056,-40.050555474794464,3,2023-06-23,2025-09-23
C0042_IE00BYX5M476_2026-01-01,C0042,IE00BYX5M476,2026-01-01,1917.79,16.98239025,112.92815509289099,111.60177190709119,1895.2648431177095,-22.525156882290503,4,2023-08-01,2024-07-20
C0042_IE00BYX5NK04_2026-01-01,C0042,IE00BYX5NK04,2026-01-01,867.24,15.63444665,55.469823743330245,63.40112932206645,991.2415739355986,124.00157393559857,2,2024-01-19,2024-11-21
C0043_ES0110119031_2026-01-01,C0043,ES0110119031,2026-01-01,129.55,1.20676492,107.35313717936052,78.79464380228688,95.08661202449522,-34.46338797550479,1,2023-02-22,2023-02-22
C0043_ES0172242002_2026-01-01,C0043,ES0172242002,2026-01-01,1254.79,11.43646091,109.71838314970466,120.57998917303662,1379.0083327056564,124.2183327056564,2,2023-06-25,2023-07-03
C0043_LU0252964944_2026-01-01,C0043,LU0252964944,2026-01-01,1884.75,17.09529023,110.24966377537774,158.79102624545905,2714.5786795856698,829.8286795856698,5,2023-04-03,2025-11-25
C0043_LU2349459045_2026-01-01,C0043,LU2349459045,2026-01-01,500.33,5.32801893,93.90544714149505,87.56743885826684,466.5609718884633,-33.76902811153667,2,2024-09-01,2024-12-17
C0044_IE00BYX5NK04_2026-01-01,C0044,IE00BYX5NK04,2026-01-01,677.72,9.83432962,68.91369581732609,63.40112932206645,623.5076040334486,-54.21239596655141,2,2023-12-01,2024-04-21
C0044_LU0252964944_2026-01-01,C0044,LU0252964944,2026-01-01,3183.0,28.64549978,111.11693021402051,158.79102624545905,4548.648307380272,1365.648307380272,10,2023-01-24,2025-02-02
C0045_IE00BD0NCN62_2026-01-01,C0045,IE00BD0NCN62,2026-01-01,7582.83,73.59630259,103.03275753190253,89.26728788062395,6569.74233025104,-1013.0876697489603,1,2024-11-01,2024-11-01
C0045_IE00BFPM9N11_2026-01-01,C0045,IE00BFPM9N11,2026-01-01,71190.95,582.68129303,122.1781973294527,152.0563449742177,88600.38770299291,17409.437702992916,16,2023-03-23,2025-10-22
C0045_IE00BYX5M476_2026-01-01,C0045,IE00BYX5M476,2026-01-01,67235.56,624.04788548,107.74102687373791,111.60177190709119,69644.84977444152,2409.289774441524,20,2023-01-20,2025-12-27
C0045_LU0252964944_2026-01-01,C0045,LU0252964944,2026-01-01,12224.939999999999,114.59877037,106.67601371751088,158.79102624545905,18197.256353520006,5972.316353520007,3,2023-03-31,2024-11-20
C0045_LU0303706948_2026-01-01,C0045,LU0303706948,2026-01-01,28182.44,339.38642311,83.03938543489015,108.40888316297372,36792.503090031554,8610.063090031555,10,2023-03-01,2025-11-05
C0045_LU2349459045_2026-01-01,C0045,LU2349459045,2026-01-01,1395.12,14.25727445,97.85320503527235,87.56743885826684,1248.4730086859051,-146.64699131409475,1,2023-01-27,2023-01-27
C0046_ES0110119031_2026-01-01,C0046,ES0110119031,2026-01-01,1500.75,14.98704812,100.1364636974289,78.79464380228688,1180.8991182631335,-319.85088173686654,4,2023-04-04,2024-12-01
C0046_LU0252964944_2026-01-01,C0046,LU0252964944,2026-01-01,37.6,0.37287531,100.83799863284057,158.79102624545905,59.20925313649368,21.609253136493678,1,2023-09-02,2023-09-02
C0046_LU0303706948_2026-01-01,C0046,LU0303706948,2026-01-01,5002.46,53.85118026,92.89415711684534,108.40888316297372,5837.946308994577,835.4863089945766,5,2023-04-18,2024-09-04
C0046_LU2349459045_2026-01-01,C0046,LU2349459045,2026-01-01,147.91,1.66503834,88.83278927979521,87.56743885826684,145.80314303462012,-2.106856965379876,1,2025-01-27,2025-01-27
C0047_ES0172242002_2026-01-01,C0047,ES0172242002,2026-01-01,801.1,7.0106455,114.26907836090129,120.57998917303662,845.343558485998,44.24355848599794,1,2024-09-10,2024-09-10
C0047_IE00BD0NCN62_2026-01-01,C0047,IE00BD0NCN62,2026-01-01,1722.0900000000001,17.83927485,96.53363236342537,89.26728788062395,1592.4636836165246,-129.62631638347557,2,2023-07-27,2024-10-02
C0047_LU0252964944_2026-01-01,C0047,LU0252964944,2026-01-01,228.52,2.13235017,107.16813927423563,158.79102624545905,338.59807180897906,110.07807180897905,1,2023-01-20,2023-01-20
C0047_LU0303706948_2026-01-01,C0047,LU0303706948,2026-01-01,3739.15,44.761873789999996,83.53425992714682,108.40888316297372,4852.584745855886,1113.4347458558855,5,2023-09-02,2025-08-06
C0047_LU2349459045_2026-01-01,C0047,LU2349459045,2026-01-01,25901.28,269.01947749,96.28031487408863,87.56743885826684,23557.346646788465,-2343.9333532115343,23,2023-03-01,2025-10-24
C0048_ES0172242002_2026-01-01,C0048,ES0172242002,2026-01-01,2433.12,21.0267221,115.71561123167172,120.57998917303662,2535.4019231624497,102.28192316244986,3,2023-09-26,2025-06-23
C0048_IE00BFPM9N11_2026-01-01,C0048,IE00BFPM9N11,2026-01-01,19499.02,156.408435,124.6673173348995,152.0563449742177,23782.894949237503,4283.874949237503,20,2023-01-01,2025-11-26
C0048_LU2349459045_2026-01-01,C0048,LU2349459045,2026-01-01,4629.68,48.41269013,95.62947209849668,87.56743885826684,4239.375282922993,-390.3047170770069,5,2023-02-24,2025-03-22
C0049_ES0110119031_2026-01-01,C0049,ES0110119031,2026-01-01,2355.39,22.62597359,104.10115571959349,78.79464380228688,1782.8055297040003,-572.5844702959996,4,2023-12-28,2025-05-05
C0049_ES0172242002_2026-01-01,C0049,ES0172242002,2026-01-01,388.59,3.60779431,107.7084685573441,120.57998917303662,435.02779883834313,46.437798838343156,1,2023-07-21,2023-07-21
C0049_IE00BYX5M476_2026-01-01,C0049,IE00BYX5M476,2026-01-01,4355.5599999999995,37.80976182,115.19670556866787,111.60177190709119,4219.636414497085,-135.92358550291465,10,2023-03-05,2025-08-18
C0049_LU2349459045_2026-01-01,C0049,LU2349459045,2026-01-01,1336.77,13.512651009999999,98.9272940602645,87.56743885826684,1183.2682411312726,-153.5017588687274,3,2024-02-03,2025-11-20
C0050_ES0110119031_2026-01-01,C0050,ES0110119031,2026-01-01,2680.35,26.98437848,99.32969188030748,78.79464380228688,2126.2244905576954,-554.1255094423045,7,2023-04-26,2025-09-05
C0050_LU0252964944_2026-01-01,C0050,LU0252964944,2026-01-01,655.85,6.04766487,108.4468161014352,158.79102624545905,960.3149110959107,304.4649110959107,2,2023-05-28,2024-04-18
C0050_LU0303706948_2026-01-01,C0050,LU0303706948,2026-01-01,276.37,3.2902536,83.99656488484658,108.40888316297372,356.69271809895366,80.32271809895366,2,2023-07-30,2023-12-25
C0051_IE00BD0NCN62_2026-01-01,C0051,IE00BD0NCN62,2026-01-01,2806.26,29.89201835,93.87991025370155,89.26728788062395,2668.3794073823437,-137.88059261765648,8,2023-09-22,2025-10-24
C0051_IE00BFPM9N11_2026-01-01,C0051,IE00BFPM9N11,2026-01-01,3247.55,25.70527457,126.33788412398974,152.0563449742177,3908.6500976729053,661.1000976729051,6,2023-11-21,2025-06-02
C0051_IE00BYX5M476_2026-01-01,C0051,IE00BYX5M476,2026-01-01,397.63,3.75760723,105.82000077746284,111.60177190709119,419.35562499889676,21.725624998896762,1,2025-01-02,2025-01-02
C0051_IE00BYX5NK04_2026-01-01,C0051,IE00BYX5NK04,2026-01-01,593.4300000000001,9.18512102,64.60774971912129,63.40112932206645,582.347045627851,-11.08295437214906,3,2023-11-28,2025-04-27
C0052_ES0110119031_2026-01-01,C0052,ES0110119031,2026-01-01,8320.39,84.37101109,98.61669182943058,78.79464380228688,6647.9837660753465,-1672.406233924653,19,2023-03-29,2025-10-20
C0053_IE00BD0NCN62_2026-01-01,C0053,IE00BD0NCN62,2026-01-01,2526.54,26.13814052,96.66104587917334,89.26728788062395,2333.280914463042,-193.25908553695808,3,2023-05-24,2025-03-27
C0053_IE00BYX5M476_2026-01-01,C0053,IE00BYX5M476,2026-01-01,3532.9700000000003,31.787142499999998,111.14462396234579,111.60177190709119,3547.5014268632044,14.53142686320416,7,2023-05-29,2025-11-09
C0053_LU0252964944_2026-01-01,C0053,LU0252964944,2026-01-01,4090.01,34.72729463,117.7750827865165,158.79102624545905,5514.38275302612,1424.3727530261194,12,2023-02-26,2025-10-24
C0054_ES0110119031_2026-01-01,C0054,ES0110119031,2026-01-01,5488.64,58.83837836,93.28333229066921,78.79464380228688,4636.149064780385,-852.4909352196155,7,2023-06-16,2025-11-16
C0054_IE00BFPM9N11_2026-01-01,C0054,IE00BFPM9N11,2026-01-01,5781.58,43.98648563,131.43991653783777,152.0563449742177,6688.424233158749,906.8442331587494,11,2023-01-26,2025-05-14
C0054_IE00BYX5M476_2026-01-01,C0054,IE00BYX5M476,2026-01-01,606.98,5.7119414200000005,106.26509541479156,111.60177190709119,637.4627835015066,30.48278350150656,2,2023-11-08,2025-05-21
C0055_ES0110119031_2026-01-01,C0055,ES0110119031,2026-01-01,1777.5,18.61403266,95.49247239797204,78.79464380228688,1466.6860731688346,-310.8139268311654,2,2024-10-28,2025-04-01
C0055_ES0172242002_2026-01-01,C0055,ES0172242002,2026-01-01,1191.17,10.52598079,113.16475146255706,120.57998917303662,1269.2226496937915,78.05264969379141,4,2023-03-23,2025-01-29
C0055_LU0252964944_2026-01-01,C0055,LU0252964944,2026-01-01,2672.02,21.82281343,122.44159116196963,158.79102624545905,3465.2669401128865,793.2469401128865,4,2023-02-04,2025-06-28
C0055_LU0996175948_2026-01-01,C0055,LU0996175948,2026-01-01,5337.08,43.70548744,122.1146430943455,110.93442911844026,4848.443298499561,-488.6367015004389,10,2023-03-02,2025-07-20
C0055_LU2349459045_2026-01-01,C0055,LU2349459045,2026-01-01,794.3499999999999,8.04396933,98.75099809710487,87.56743885826684,704.3897924825486,-89.9602075174513,3,2024-02-07,2025-09-27
C0056_ES0110119031_2026-01-01,C0056,ES0110119031,2026-01-01,431.2,4.13226366,104.34958547635367,78.79464380228688,325.6002431868343,-105.5997568131657,1,2024-08-28,2024-08-28
C0056_IE00BFPM9N11_2026-01-01,C0056,IE00BFPM9N11,2026-01-01,420.54,4.25194246,98.9053835879049,152.0563449742177,646.5348295082839,225.99482950828389,1,2023-01-02,2023-01-02
C0056_IE00BYX5NK04_2026-01-01,C0056,IE00BYX5NK04,2026-01-01,6587.58,100.60645946,65.47869824023724,63.40112932206645,6378.563146858695,-209.01685314130464,11,2023-01-29,2025-11-23
C0057_ES0172242002_2026-01-01,C0057,ES0172242002,2026-01-01,1103.54,10.06148618,109.67962190253687,120.57998917303662,1213.2138946490575,109.6738946490575,2,2023-03-18,2025-07-03
C0057_IE00BFPM9N11_2026-01-01,C0057,IE00BFPM9N11,2026-01-01,1378.82,13.30814641,103.6072160255111,152.0563449742177,2023.588101486357,644.768101486357,4,2023-02-28,2025-05-28
C0057_LU0252964944_2026-01-01,C0057,LU0252964944,2026-01-01,1312.38,10.57547409,124.09656426097868,158.79102624545905,1679.2903837833621,366.910383783362,4,2024-01-07,2025-11-02
C0057_LU0303706948_2026-01-01,C0057,LU0303706948,2026-01-01,1171.57,13.26759377,88.30312566918455,108.40888316297372,1438.325022865728,266.75502286572805,5,2023-04-27,2025-07-29
C0058_IE00BFPM9N11_2026-01-01,C0058,IE00BFPM9N11,2026-01-01,64438.380000000005,504.08182218999997,127.83317541593814,152.0563449742177,76648.8394501549,12210.4594501549,23,2023-01-16,2025-12-05
C0058_IE00BYX5M476_2026-01-01,C0058,IE00BYX5M476,2026-01-01,18061.83,161.85087647,111.59550318127481,111.60177190709119,18062.844598767733,1.0145987677315134,7,2023-03-27,2025-12-26
C0058_LU0252964944_2026-01-01,C0058,LU0252964944,2026-01-01,2088.15,18.26243396,114.34127589858237,158.79102624545905,2899.9106302483224,811.7606302483223,1,2024-05-30,2024-05-30
C0058_LU0303706948_2026-01-01,C0058,LU0303706948,2026-01-01,20775.88,243.0036617,85.49616024160511,108.40888316297372,26343.755569410092,5567.875569410091,8,2023-01-01,2025-09-03
C0058_LU0996175948_2026-01-01,C0058,LU0996175948,2026-01-01,9588.84,92.36969500000001,103.80937167758321,110.93442911844026,10246.979382669448,658.1393826694475,5,2023-07-24,2025-09-22
C0058_LU2349459045_2026-01-01,C0058,LU2349459045,2026-01-01,19008.87,194.14493807,97.91071654490548,87.56743885826684,17000.774994086725,-2008.0950059132738,9,2023-07-25,2025-10-25
C0059_ES0172242002_2026-01-01,C0059,ES0172242002,2026-01-01,216.9,2.09315996,103.6232319292024,120.57998917303662,252.39320531423377,35.49320531423376,1,2023-01-28,2023-01-28
C0059_IE00BFPM9N11_2026-01-01,C0059,IE00BFPM9N11,2026-01-01,1680.95,13.52469681,124.28744419299112,152.0563449742177,2056.5159638130617,375.56596381306167,5,2023-11-28,2025-03-24
C0059_LU0996175948_2026-01-01,C0059,LU0996175948,2026-01-01,2102.24,16.86893822,124.62195145795013,110.93442911844026,1871.3460312699378,-230.89396873006194,3,2024-09-01,2025-09-01
C0059_LU2349459045_2026-01-01,C0059,LU2349459045,2026-01-01,3101.49,32.67971685,94.90565705436948,87.56743885826684,2861.6791071678476,-239.81089283215215,9,2023-04-02,2025-11-29
C0060_ES0172242002_2026-01-01,C0060,ES0172242002,2026-01-01,13635.61,117.38141964,116.16497774366158,120.57998917303662,14153.850309306868,518.2403093068679,11,2023-07-20,2025-11-23
C0060_IE00BD0NCN62_2026-01-01,C0060,IE00BD0NCN62,2026-01-01,14364.21,150.17683168,95.64864193304841,89.26728788062395,13405.878466578566,-958.331533421433,13,2023-03-08,2025-11-03
C0060_LU0252964944_2026-01-01,C0060,LU0252964944,2026-01-01,17699.01,149.81612461,118.13821807281361,158.79102624545905,23789.456174939474,6090.446174939476,10,2023-04-27,2025-12-01
C0060_LU0996175948_2026-01-01,C0060,LU0996175948,2026-01-01,5111.6900000000005,48.010367269999996,106.47054564804625,110.93442911844026,5326.002684864099,214.31268486409863,3,2023-11-26,2025-12-24
C0061_ES0110119031_2026-01-01,C0061,ES0110119031,2026-01-01,4623.3,51.9440075,89.00545457529438,78.79464380228688,4092.9095686258183,-530.3904313741818,4,2023-06-30,2025-11-27
C0061_IE00BD0NCN62_2026-01-01,C0061,IE00BD0NCN62,2026-01-01,8156.91,89.55874545,91.07887743418586,89.26728788062395,7994.666312312671,-162.24368768732893,8,2023-03-06,2025-12-04
C0061_LU2349459045_2026-01-01,C0061,LU2349459045,2026-01-01,9307.94,99.30274512,93.73295762118204,87.56743885826684,8695.687061753655,-612.2529382463454,9,2023-04-30,2025-12-26
C0062_ES0172242002_2026-01-01,C0062,ES0172242002,2026-01-01,2802.83,24.07593937,116.41622604734113,120.57998917303662,2903.076508565286,100.24650856528615,5,2024-08-28,2025-12-26
C0062_IE00BD0NCN62_2026-01-01,C0062,IE00BD0NCN62,2026-01-01,1677.99,17.82813272,94.12034487030675,89.26728788062395,1591.4690558902114,-86.52094410978862,4,2023-01-09,2025-09-03
C0062_IE00BFPM9N11_2026-01-01,C0062,IE00BFPM9N11,2026-01-01,1922.61,17.3316643,110.9304892317814,152.0563449742177,2635.3895257781332,712.7795257781333,5,2023-02-24,2025-10-29
C0062_LU0996175948_2026-01-01,C0062,LU0996175948,2026-01-01,503.34999999999997,4.39681115,114.48069585613202,110.93442911844026,487.7577348668428,-15.592265133157184,3,2023-03-31,2024-11-02
C0063_IE00BD0NCN62_2026-01-01,C0063,IE00BD0NCN62,2026-01-01,1080.06,11.82864189,91.30887637346504,89.26728788062395,1055.910780831438,-24.149219168562013,1,2024-03-04,2024-03-04
C0063_IE00BFPM9N11_2026-01-01,C0063,IE00BFPM9N11,2026-01-01,5193.48,50.99164154,101.84963345269075,152.0563449742177,7753.60263680789,2560.1226368078906,7,2023-01-03,2024-07-21
C0063_IE00BYX5M476_2026-01-01,C0063,IE00BYX5M476,2026-01-01,1063.69,10.18877967,104.39817470309474,111.60177190709119,1137.085864742948,73.39586474294788,3,2023-12-30,2025-03-01
C0063_LU0252964944_2026-01-01,C0063,LU0252964944,2026-01-01,1908.7,18.36337533,103.94058639545327,158.79102624545905,2915.9392139812453,1007.2392139812453,5,2023-01-31,2025-01-26
C0064_IE00BYX5M476_2026-01-01,C0064,IE00BYX5M476,2026-01-01,3358.62,28.14655229,119.32615992876903,111.60177190709119,3141.205108639595,-217.4148913604049,5,2023-10-29,2025-10-27
C0064_LU0252964944_2026-01-01,C0064,LU0252964944,2026-01-01,999.13,7.95886391,125.53676143961106,158.79102624545905,1263.7961680168469,264.6661680168469,2,2024-04-03,2025-07-31
C0064_LU0303706948_2026-01-01,C0064,LU0303706948,2026-01-01,8020.44,97.31816809,82.41462162114154,108.40888316297372,10550.153914103448,2529.7139141034486,14,2023-04-18,2025-09-02
C0065_IE00BD0NCN62_2026-01-01,C0065,IE00BD0NCN62,2026-01-01,3852.07,41.51981392,92.7766682052606,89.26728788062395,3706.3611819465773,-145.70881805342287,11,2023-04-21,2025-12-28
C0065_LU2349459045_2026-01-01,C0065,LU2349459045,2026-01-01,2241.2,23.01289427,97.38888006458475,87.56743885826684,2015.1802119399842,-226.01978806001557,4,2023-01-10,2025-11-27
C0066_ES0172242002_2026-01-01,C0066,ES0172242002,2026-01-01,2665.8,22.58179185,118.05086229240044,120.57998917303662,2722.9122167807664,57.112216780766175,6,2024-01-19,2025-12-25
C0066_LU0252964944_2026-01-01,C0066,LU0252964944,2026-01-01,2843.37,23.65048243,120.22460888126585,158.79102624545905,3755.484376259898,912.1143762598981,8,2023-06-23,2025-10-02
C0066_LU0303706948_2026-01-01,C0066,LU0303706948,2026-01-01,2184.2,27.91651032,78.24043818382239,108.40888316297372,3026.3977055988303,842.1977055988305,3,2023-08-02,2025-02-01
C0066_LU0996175948_2026-01-01,C0066,LU0996175948,2026-01-01,1077.97,7.82788778,137.70892356865136,110.93442911844026,868.3822620775147,-209.5877379224853,2,2025-01-31,2025-09-19
C0066_LU2349459045_2026-01-01,C0066,LU2349459045,2026-01-01,2556.33,25.694508900000002,99.4893504269311,87.56743885826684,2250.0023370939434,-306.3276629060565,7,2024-01-01,2025-09-03
C0067_ES0110119031_2026-01-01,C0067,ES0110119031,2026-01-01,3923.1400000000003,43.56546858,90.05159654821277,78.79464380228688,3432.725578840821,-490.41442115917926,7,2023-01-28,2025-12-04
C0067_LU0252964944_2026-01-01,C0067,LU0252964944,2026-01-01,9722.75,83.18619007000001,116.87937615388374,158.79102624545905,13209.220490665117,3486.470490665117,17,2023-03-04,2025-12-30
C0068_LU2349459045_2026-01-01,C0068,LU2349459045,2026-01-01,11259.89,114.81637129,98.06868021947916,87.56743885826684,10054.17557286514,-1205.7144271348589,22,2023-02-24,2025-12-26
C0069_ES0172242002_2026-01-01,C0069,ES0172242002,2026-01-01,48124.64,419.66017288,114.67526134237434,120.57998917303662,50602.61910222508,2477.9791022250793,15,2023-04-25,2025-12-02
C0069_LU0303706948_2026-01-01,C0069,LU0303706948,2026-01-01,37234.84,482.7597512,77.12913080977658,108.40888316297372,52335.44546362706,15100.605463627064,14,2023-07-19,2025-08-03
C0069_LU2349459045_2026-01-01,C0069,LU2349459045,2026-01-01,72559.38,744.65317375,97.44050325415002,87.56743885826684,65207.37126296748,-7352.008737032527,18,2023-02-27,2025-11-21
C0070_ES0172242002_2026-01-01,C0070,ES0172242002,2026-01-01,485.75,4.27060736,113.74260358133229,120.57998917303662,514.9497892310904,29.19978923109045,2,2023-06-25,2025-08-27
C0070_IE00BFPM9N11_2026-01-01,C0070,IE00BFPM9N11,2026-01-01,4138.21,35.21482432,117.51329390133388,152.0563449742177,5354.6374750083905,1216.4274750083905,5,2023-04-24,2025-08-22
C0070_IE00BYX5M476_2026-01-01,C0070,IE00BYX5M476,2026-01-01,1791.3400000000001,16.17124784,110.77314612475818,111.60177190709119,1804.7399128927211,13.399912892720977,4,2023-05-30,2024-09-01
C0070_LU0252964944_2026-01-01,C0070,LU0252964944,2026-01-01,1688.28,14.24541441,118.51392675630838,158.79102624545905,2262.043973455751,573.7639734557508,4,2024-01-05,2025-03-28
C0071_ES0110119031_2026-01-01,C0071,ES0110119031,2026-01-01,3849.25,51.67469995,74.49003097694813,78.79464380228688,4071.6895761503015,222.4395761503015,2,2025-04-30,2025-11-27
C0071_IE00BFPM9N11_2026-01-01,C0071,IE00BFPM9N11,2026-01-01,2393.71,22.31148186,107.28601600826167,152.0563449742177,3392.6023825901602,998.8923825901602,3,2023-10-17,2025-04-02
C0071_LU0303706948_2026-01-01,C0071,LU0303706948,2026-01-01,15785.300000000001,181.66331469,86.89316292030057,108.40888316297372,19693.917057226736,3908.6170572267347,19,2023-01-04,2025-12-04
C0071_LU0996175948_2026-01-01,C0071,LU0996175948,2026-01-01,10820.67,94.18194364,114.89113073903854,110.93442911844026,10448.020150968516,-372.64984903148434,7,2023-01-18,2025-08-22
C0071_LU2349459045_2026-01-01,C0071,LU2349459045,2026-01-01,2002.3799999999999,20.986386189999997,95.41328277634256,87.56743885826684,1837.7240895488003,-164.6559104511996,2,2023-06-26,2025-10-23
C0072_ES0172242002_2026-01-01,C0072,ES0172242002,2026-01-01,512.23,4.4056036899999995,116.26783434076887,120.57998917303662,531.2276452408902,18.997645240890165,2,2023-10-24,2024-10-30
C0072_IE00BYX5NK04_2026-01-01,C0072,IE00BYX5NK04,2026-01-01,2450.09,38.018172480000004,64.44523342853749,63.40112932206645,2410.3950699931083,-39.69493000689181,7,2023-03-30,2025-04-24
C0072_LU0303706948_2026-01-01,C0072,LU0303706948,2026-01-01,1952.25,24.695926200000002,79.05149959510325,108.40888316297372,2677.257778017222,725.0077780172219,5,2023-05-25,2025-03-31
C0073_ES0110119031_2026-01-01,C0073,ES0110119031,2026-01-01,2993.12,32.731002939999996,91.44602154375659,78.79464380228688,2579.0277179489044,-414.0922820510955,6,2023-04-22,2025-11-28
C0073_IE00BYX5NK04_2026-01-01,C0073,IE00BYX5NK04,2026-01-01,2715.3500000000004,40.36087617,67.27678528491172,63.40112932206645,2558.92512960608,-156.42487039392017,5,2023-04-06,2025-11-25
C0073_LU0996175948_2026-01-01,C0073,LU0996175948,2026-01-01,1548.71,12.81716072,120.83097293017326,110.93442911844026,1421.8644073924968,-126.84559260750325,5,2023-02-21,2024-11-01
C0073_LU2349459045_2026-01-01,C0073,LU2349459045,2026-01-01,2897.97,30.80984404,94.05987243030522,87.56743885826684,2697.9391342054373,-200.0308657945625,7,2023-06-23,2025-08-27
C0074_ES0110119031_2026-01-01,C0074,ES0110119031,2026-01-01,4505.3,44.42727993,101.40841408923953,78.79464380228688,3500.6316971888386,-1004.6683028111615,12,2023-08-04,2025-12-17
C0074_ES0172242002_2026-01-01,C0074,ES0172242002,2026-01-01,2713.9,23.51822377,115.39561943712215,120.57998917303662,2835.8271675556525,121.92716755565243,5,2023-05-30,2025-10-17
C0075_ES0172242002_2026-01-01,C0075,ES0172242002,2026-01-01,3220.95,26.66215169,120.80607887352394,120.57998917303662,3214.92196211006,-6.0280378899396965,2,2024-01-23,2025-12-26
C0075_IE00BFPM9N11_2026-01-01,C0075,IE00BFPM9N11,2026-01-01,8783.06,74.96725623,117.158616197097,152.0563449742177,11399.246975079452,2616.186975079452,18,2023-04-01,2025-10-05
C0076_LU0303706948_2026-01-01,C0076,LU0303706948,2026-01-01,6184.04,76.1303214,81.22965838418226,108.40888316297372,8253.203117812238,2069.163117812238,12,2023-05-31,2025-08-24
C0076_LU0996175948_2026-01-01,C0076,LU0996175948,2026-01-01,2735.08,23.73546985,115.23176146437227,110.93442911844026,2633.080797667701,-101.99920233229886,8,2023-02-04,2025-03-02
C0076_LU2349459045_2026-01-01,C0076,LU2349459045,2026-01-01,1911.04,19.27944028,99.12320960803329,87.56743885826684,1688.251207940507,-222.78879205949306,4,2024-06-25,2025-11-04
C0077_ES0110119031_2026-01-01,C0077,ES0110119031,2026-01-01,11460.25,110.97727944,103.26663311471785,78.79464380228688,8744.415203621656,-2715.8347963783435,21,2023-01-04,2025-10-30
C0077_ES0172242002_2026-01-01,C0077,ES0172242002,2026-01-01,689.97,6.00166489,114.96309984744917,120.57998917303662,723.680687456394,33.710687456394,1,2024-07-24,2024-07-24
C0078_ES0110119031_2026-01-01,C0078,ES0110119031,2026-01-01,531.87,4.25902058,124.8808241260013,78.79464380228688,335.58800954770925,-196.28199045229076,1,2023-07-07,2023-07-07
C0078_IE00BYX5NK04_2026-01-01,C0078,IE00BYX5NK04,2026-01-01,472.72,7.87167007,60.05332995365239,63.40112932206645,499.07277208870994,26.352772088709912,2,2024-01-28,2025-10-06
C0078_LU2349459045_2026-01-01,C0078,LU2349459045,2026-01-01,7737.969999999999,78.29017128,98.83705545011038,87.56743885826684,6855.669786764638,-882.3002132353613,13,2023-01-17,2025-12-28
C0079_IE00BFPM9N11_2026-01-01,C0079,IE00BFPM9N11,2026-01-01,7129.81,60.33383647,118.172660933723,152.0563449742177,9174.142651900356,2044.3326519003558,15,2023-01-21,2025-10-01
C0079_LU0252964944_2026-01-01,C0079,LU0252964944,2026-01-01,394.63,3.33936276,118.17524131460338,158.79102624545905,530.2608396662686,135.63083966626857,2,2024-04-21,2025-02-16
C0080_ES0172242002_2026-01-01,C0080,ES0172242002,2026-01-01,862.8700000000001,7.456067190000001,115.72722965228537,120.57998917303662,899.0525010436337,36.18250104363358,4,2024-01-22,2025-08-22
C0080_LU0252964944_2026-01-01,C0080,LU0252964944,2026-01-01,4304.93,38.51523208,111.77214228018228,158.79102624545905,6115.873228065226,1810.9432280652254,9,2023-04-26,2025-06-02
C0081_ES0172242002_2026-01-01,C0081,ES0172242002,2026-01-01,1449.02,13.38027594,108.29522548695658,120.57998917303662,1613.3935279774425,164.37352797744256,3,2023-04-24,2025-07-30
C0081_IE00BFPM9N11_2026-01-01,C0081,IE00BFPM9N11,2026-01-01,5893.610000000001,44.61263422,132.1062991021022,152.0563449742177,6783.634099164909,890.024099164908,16,2023-04-19,2025-12-03
C0081_LU2349459045_2026-01-01,C0081,LU2349459045,2026-01-01,409.91,4.22445494,97.03263635710599,87.56743885826684,369.92469966795335,-39.98530033204668,1,2025-12-07,2025-12-07
C0082_IE00BD0NCN62_2026-01-01,C0082,IE00BD0NCN62,2026-01-01,16750.239999999998,177.55019119000002,94.34087278495369,89.26728788062395,15849.424030217555,-900.8159697824431,13,2023-03-19,2025-07-09
C0082_LU0252964944_2026-01-01,C0082,LU0252964944,2026-01-01,1360.01,11.34383225,119.8898194214746,158.79102624545905,1801.2987645338349,441.28876453383486,1,2024-04-04,2024-04-04
C0082_LU0303706948_2026-01-01,C0082,LU0303706948,2026-01-01,3806.77,37.74421451,100.85704655455022,108.40888316297372,4091.8081408928074,285.0381408928074,2,2023-03-04,2025-10-07
C0082_LU2349459045_2026-01-01,C0082,LU2349459045,2026-01-01,5237.11,57.5520647,90.99777787815837,87.56743885826684,5039.686906784267,-197.42309321573248,3,2023-07-25,2024-09-21
C0083_ES0172242002_2026-01-01,C0083,ES0172242002,2026-01-01,74097.31,649.17424518,114.14086518397637,120.57998917303662,78277.42345521861,4180.113455218612,22,2023-03-23,2025-10-26
C0083_IE00BD0NCN62_2026-01-01,C0083,IE00BD0NCN62,2026-01-01,14599.33,144.57710098,100.97954586888272,89.26728788062395,12906.0056941277,-1693.3243058723,5,2023-01-01,2025-01-21
